event_date	event_type	name	isin	rating	coupon_pct	price_pct	price_source	current_face	nkd_rub	dirty_rub	days_to_event	simple_yield_pct	effective_xirr_pct	moex_yield_pct	maturity	put_date	put_price_pct	amortization_count	estimated_coupon_count	call_dates_ignored	unknown_offer_dates_ignored	num_trades	value_today
2028-03-09	MATURITY	Сбер CIB-СО-618	RU000A0NR9V0	NR	0.01	104.12	PREV/LAST FALLBACK	1000.0	0	1041.2	539	-2.6581	-2.6753	0.0	2028-03-09			1	0	[]	[]	0	0
2028-03-09	MATURITY	Сбер CIB-СО-619	RU000A0NR9W8	NR	0.01	105.63	PREV/LAST FALLBACK	1000.0	0	1056.3	539	-3.5888	-3.6202	0.0	2028-03-09			1	0	[]	[]	0	0
2028-03-09	MATURITY	Сбер CIB-СО-785	RU000A107ZW0	NR	0.01	102.11	PREV/LAST FALLBACK	1000.0	0	1021.1	539	-1.3781	-1.3827	0.0	2028-03-09			1	0	[]	[]	0	0
2028-03-09	MATURITY	Сбер CIB-СО-798	RU000A108090	NR	0.01	102.24	PREV/LAST FALLBACK	1000.0	0	1022.4	539	-1.4611	-1.4663	0.0	2028-03-09			1	0	[]	[]	0	0
2028-03-09	MATURITY	Сбер CIB-СО-799	RU000A1080A2	NR	0.01	136.99	PREV/LAST FALLBACK	1000.0	0	1369.9	539	-18.2684	-19.1766	0.0	2028-03-09			1	0	[]	[]	0	0
2028-03-09	MATURITY	Сбер CIB-СО-800	RU000A1080B0	NR	0.01	103.51	PREV/LAST FALLBACK	1000.0	0	1035.1	539	-2.2747	-2.2872	0.0	2028-03-09			1	0	[]	[]	0	0
2028-03-09	MATURITY	Сбер CIB-СО-802	RU000A1080D6	NR	0.01	103.74	PREV/LAST FALLBACK	1000.0	0	1037.4	539	-2.4198	-2.434	0.0	2028-03-09			1	0	[]	[]	0	0
2028-03-10	MATURITY	СОЛИД СпецАвтоТехЛизинг 01	RU000A109NA8	B+	24.0	101.15	OFFER	540.0	0	546.21	540	14.6097	23.6725	26.71	2028-03-10			18	0	[]	[]	51	85879
2028-03-11	MATURITY	ТЕХНОЛОГИЯ БО-02	RU000A10B6K8	BB	28.0	99.98	OFFER	1000.0	22.25	1022.05	541	27.4043	31.9078	40.87	2028-03-11			1	0	["2026-09-18"]	[]	90	582325
2028-03-13	MATURITY	Банк ВТБ (ПАО) С-1-1423	RU000A10AR78	NR	0.01	80.18	LAST	1000.0	0	801.8	543	16.6413	16.0309	0.0	2028-03-13			1	0	[]	[]	1	1279673
2028-03-13	MATURITY	КАМАЗ ПАО БО-П22	RU000A10EN29	A	16.0	100.56	OFFER	1000.0	11.84	1017.44	543	15.3546	16.7369	16.93	2028-03-13			1	0	[]	[]	62	1469960
2028-03-13	MATURITY	Томская область 34074	RU000A10BW70	NR	18.25	103.1	OFFER	1000.0	14.5	1045.5	543	14.4854	16.9639	16.96	2028-03-13			2	0	[]	[]	491	5009185
2028-03-13	MATURITY	ЭффТех 001P-02	RU000A10B354	C	26.5	11.11	OFFER	1000.0	2.18	113.28	543	761.4017	937.5858	1004.47	2028-03-13			1	0	[]	[]	325	664916
2028-03-14	MATURITY	Селектел 001P-06R	RU000A10CU89	A+	15.4	100.43	OFFER	1000.0	10.97	1015.27	544	14.8873	16.167	16.17	2028-03-14			1	0	[]	[]	296	7171929
2028-03-15	PUT	ЭнергоТехСервис 001Р-09	RU000A10EKX1	BBB+	18.0	101.21	OFFER	1000.0	1.97	1014.07	545	16.6528	18.1691	18.47	2030-02-24	2028-03-15	100.0	0	0	[]	["2028-03-16"]	58	1006720
2028-03-17	MATURITY	БиоВитрум 001Р-01	RU000A10B7N0	BB+	28.0	100.12	OFFER	1000.0	17.64	1018.84	547	27.3993	31.7557	31.73	2028-03-17			1	0	["2026-11-17"]	[]	81	782473
2028-03-17	MATURITY	ПКО СЗА БО-02	RU000A10B7S9	BB-	28.5	103.25	OFFER	1000.0	17.96	1050.46	547	25.0608	29.1508	29.25	2028-03-17			1	0	["2027-03-23"]	[]	59	738314
2028-03-17	MATURITY	СберИОС 001Р-693R 3Г BSKRUS	RU000A10B1T0	NR	0.01	104.7	PREV/LAST FALLBACK	1000.0	0	1047.0	547	-2.9846	-3.0075	0.0	2028-03-17			1	0	[]	[]	0	0
2028-03-18	MATURITY	Р-Вижн 001Р-02	RU000A10B7W1	A+	24.5	113.4	OFFER	1000.0	14.77	1148.77	548	13.561	15.523	15.52	2028-03-18			1	0	["2027-03-24"]	[]	62	943343
2028-03-19	MATURITY	МФК Лайм-Займ 05	RU000A10B8C1	BB+	27.5	103.89	OFFER	800.0	12.66	843.78	549	17.207	26.1375	26.15	2028-03-19			4	0	["2027-03-25"]	[]	69	1403028
2028-03-21	MATURITY	"Российские ЖД" ОАО 28 обл.	RU000A0JTU85	AAA	18.1	104.91	OFFER	1000.0	87.77	1136.87	551	13.0596	14.8778	14.88	2028-03-21			1	0	[]	[]	101	3844674
2028-03-21	PUT	Славнефть БО 001Р-02	RU000A1007H0	AA	15.5	100.98	OFFER	1000.0	0	1009.8	551	14.5659	15.4611	15.6	2029-03-15	2028-03-21	100.0	0	0	[]	[]	26	76887
2028-03-24	MATURITY	ГЛОРАКС 001Р-04	RU000A10B9Q9	BBB+	25.5	110.35	OFFER	1000.0	11.18	1114.68	554	16.7601	19.1813	19.36	2028-03-24			1	0	[]	[]	341	7693019
2028-03-24	MATURITY	ДОМ.РФ ПАО 001Р-03R	RU000A0ZZ1N0	NR	14.4	104.23	OFFER	1000.0	68.65	1110.95	554	10.4529	11.6028	-6.43	2028-03-24			1	3	[]	["2026-09-30"]	11	72169
2028-03-24	MATURITY	СберИОС 001Р-677R 3Y1M ОФЗ	RU000A10ASA0	NR	0.01	101.52	OFFER	1000.0	0	1015.2	554	-0.9728	-0.9754	0.0	2028-03-24			1	0	[]	[]	1	347010
2028-03-27	MATURITY	СберИОС 001Р-425R 7Г РБЧ	RU000A102TH5	NR	0.01	85.6	OFFER	1000.0	0	856.0	557	11.0773	10.7768	0.0	2028-03-27			1	0	[]	[]	0	0
2028-03-29	PUT	ИКС 5 ФИНАНС 003P-17	RU000A10E6V2	AAA	14.5	100.38	OFFER	1000.0	6.36	1010.16	559	13.9826	15.0577	15.19	2036-01-12	2028-03-29	100.0	0	0	[]	[]	89	51936132
2028-03-30	MATURITY	Совкомбанк БО-И16	RU000A10EG77	NR	0.01	90.05	PREV/LAST FALLBACK	1000.0	0.05	900.55	560	7.2123	7.0803	7.08	2028-03-30			1	0	[]	[]	0	0
2028-03-31	MATURITY	Селигдар GOLD01	RU000A1062M5	A+	5.5	87.69	OFFER	11825.66	135.43	10505.3513	561	15.0883	15.2706	15.53	2028-03-31			1	0	[]	[]	440	13833433
2028-03-31	MATURITY	Уральская Сталь БО-001Р-06	RU000A10D2Y6	BB-	20.5	91.35	OFFER	1000.0	5.05	918.55	561	28.446	31.1982	31.2	2028-03-31			1	0	[]	[]	572	4772010
2028-04-01	MATURITY	Почта России 003P-01	RU000A10D3J5	AA	17.2	102.28	OFFER	1000.0	3.77	1026.57	562	15.316	16.684	16.68	2028-04-01			1	0	[]	[]	67	1918173
2028-04-02	MATURITY	Селигдар 001Р-06	RU000A10D3S6	A+	18.5	103.05	OFFER	1000.0	3.55	1034.05	563	15.9838	17.5246	17.52	2028-04-02			1	0	[]	[]	568	7927044
2028-04-03	MATURITY	ИНАРКТИКА 002Р-02	RU000A10B8R9	A+	19.0	105.49	OFFER	1000.0	38.0	1092.9	564	14.1341	15.805	15.8	2028-04-03			1	0	[]	[]	90	1156195
2028-04-05	MATURITY	СберИОС 001Р-426R 7Г СШАМ ИНД	RU000A102VD0	NR	0.01	104.0	PREV/LAST FALLBACK	1000.0	0	1040.0	566	-2.4369	-2.4535	0.0	2028-04-05			1	0	[]	[]	0	0
2028-04-06	MATURITY	ГК Самолет БО-П16	RU000A10BFX7	A-	25.5	93.26	OFFER	1000.0	2.1	934.7	567	31.9245	35.8418	35.83	2028-04-06			1	0	[]	[]	3462	50538135
2028-04-09	MATURITY	Первое кол.бюро НАО 001Р-07	RU000A10BGU1	A-	24.5	100.7	OFFER	1000.0	0	1007.0	570	19.7243	26.6615	26.68	2028-04-09			10	0	["2026-10-17"]	[]	901	19274563
2028-04-10	MATURITY	Сбер CIB-СО-788	RU000A107ZZ3	NR	0.01	105.7	PREV/LAST FALLBACK	1000.0	0	1057.0	571	-3.4272	-3.4611	0.0	2028-04-10			1	0	[]	[]	0	0
2028-04-10	MATURITY	Сбер CIB-СО-794	RU000A108058	NR	0.01	104.79	PREV/LAST FALLBACK	1000.0	0	1047.9	571	-2.9018	-2.9261	0.0	2028-04-10			1	0	[]	[]	0	0
2028-04-12	MATURITY	Группа Позитив 001Р-03	RU000A10BWC6	AA-	18.0	104.39	OFFER	1000.0	13.32	1057.22	573	14.375	15.8953	15.9	2028-04-12			1	0	[]	[]	558	9376417
2028-04-14	PUT	ГосТранспортЛизингКомп 001P-04	RU000A0JXPG2	AA-	16.0	99.89	OFFER	1000.0	28.49	1027.39	575	15.5602	16.9813	17.07	2032-04-06	2028-04-14	100.0	0	0	[]	[]	30	241691
2028-04-16	MATURITY	Вымпел-Коммуникации 001Р-04	RU000A105WK6	NR	8.85	94.67	OFFER	1000.0	14.55	961.25	577	12.7122	13.2239	13.11	2028-04-16			1	0	[]	["2028-04-16"]	15	28029
2028-04-18	PUT	"Российские ЖД" БО-001P-02R	RU000A0JXQ44	AAA	14.4	98.78	OFFER	1000.0	60.76	1048.56	579	14.3471	15.7331	15.84	2037-04-02	2028-04-18	100.0	0	0	[]	[]	40	175468
2028-04-18	MATURITY	ВЭБ.РФ ПБО-001Р-26	RU000A1031U3	AAA	8.13	91.88	OFFER	1000.0	33.19	951.99	579	13.9172	14.491	14.51	2028-04-18			1	0	[]	[]	28	106224
2028-04-24	MATURITY	Банк ВТБ (ПАО) С-1-1454	RU000A10AX05	NR	0.01	82.0	OFFER	1000.0	0.14	820.14	585	13.7059	13.1903	0.0	2028-04-24			1	0	[]	[]	0	0
2028-04-24	MATURITY	Почта России (АО) БО-001P-04	RU000A0ZZ5H3	NR	17.5	101.7	OFFER	1000.0	68.56	1085.56	585	15.1437	16.8703	14.95	2028-04-24			1	2	[]	["2027-04-29"]	2	2034
2028-04-24	MATURITY	СберИОС 001Р-685R 3Y1M ОФЗ	RU000A10AYQ4	NR	0.01	101.54	OFFER	1000.0	0	1015.4	585	-0.9334	-0.9361	0.0	2028-04-24			1	0	[]	[]	0	0
2028-04-24	MATURITY	СберИОС 001Р-700R 3Г BSKRUS	RU000A10B867	NR	0.01	109.52	OFFER	1000.0	0	1095.2	585	-5.415	-5.5074	0.0	2028-04-24			1	0	[]	[]	0	0
2028-04-26	MATURITY	Лизинг-Трейд 001P-08	RU000A106987	BB+	14.5	89.95	OFFER	833.6	4.31	754.1332	587	15.1678	32.8667	33.47	2028-04-26			20	0	[]	[]	43	213186
2028-04-26	MATURITY	Минфин Ульяновской обл. 34005	RU000A106607	NR	10.6	94.5	OFFER	500.0	8.13	480.63	587	12.4638	16.2596	16.26	2028-04-26			2	0	[]	[]	125	179428
2028-05-01	MATURITY	АрлифтИнтернешнл БО-01	RU000A108DP9	NR	23.5	99.59	OFFER	500.0	14.49	512.44	592	23.1741	37.1699	28.69	2028-05-01			2	4	[]	["2027-05-13"]	2	985
2028-05-02	MATURITY	Сбер CIB-СО-796	RU000A108074	NR	0.01	134.64	PREV/LAST FALLBACK	1000.0	0	1346.4	593	-15.8208	-16.7125	0.0	2028-05-02			1	0	[]	[]	0	0
2028-05-04	MATURITY	Регион-Продукт БО-01	RU000A10BLP1	B-	31.0	102.32	OFFER	1000.0	4.25	1027.45	595	28.7871	33.4387	33.44	2028-05-04			1	0	["2027-11-06"]	[]	56	104388
2028-05-05	MATURITY	СберИОС 001Р-699R 3Y1M ОФЗ	RU000A10B7B5	NR	0.01	93.38	LAST	1000.0	0	933.8	596	4.3554	4.2976	0.0	2028-05-05			1	0	[]	[]	1	466900
2028-05-07	MATURITY	АБЗ-1 002P-03	RU000A10BNM4	A-	25.5	107.91	OFFER	1000.0	1.4	1080.5	598	10.3409	18.329	18.33	2028-05-07			6	0	[]	[]	451	5882143
2028-05-08	MATURITY	Республика Саха (Якутия) 35015	RU000A1033B9	NR	7.25	93.03	OFFER	500.0	3.77	468.92	599	9.6772	15.1812	15.19	2028-05-08			4	0	[]	[]	63	81960
2028-05-09	MATURITY	ПЛАЗА-ТЕЛЕКОМ БО-02	RU000A108E80	BB	20.0	60.43	OFFER	1000.0	20.27	624.57	600	70.5617	73.6739	73.69	2028-05-09			1	0	["2027-05-11"]	[]	57	129355
2028-05-10	MATURITY	СберИОС 001Р-430R 7Г СШАМ ИНД	RU000A102W50	NR	0.01	103.81	PREV/LAST FALLBACK	1000.0	0	1038.1	601	-2.188	-2.2038	0.0	2028-05-10			1	0	[]	[]	0	0
2028-05-11	MATURITY	ЛайфСтрим БО-П02	RU000A1068S9	A-	13.5	95.7	OFFER	1000.0	12.95	969.95	602	13.4502	18.4934	18.73	2028-05-11			4	0	[]	[]	23	114611
2028-05-11	MATURITY	ПИР БО-03-001P	RU000A10BP87	BB	30.0	88.74	OFFER	1000.0	23.01	910.41	602	27.8891	54.7133	55.19	2028-05-11			18	0	[]	[]	323	1954233
2028-05-11	MATURITY	Страна Девелопмент 03	RU000A10BP46	BBB-	26.5	101.81	OFFER	1000.0	20.33	1038.43	602	24.4614	28.2609	28.31	2028-05-11			1	0	["2026-11-18"]	[]	213	2101656
2028-05-12	MATURITY	Борец Капитал 001Р-03	RU000A10DJ18	A-	18.0	102.0	OFFER	1000.0	13.32	1033.32	603	16.2422	17.9259	18.0	2028-05-12			1	0	[]	[]	58	808113
2028-05-12	MATURITY	Сбер CIB-СО-795	RU000A108066	NR	0.01	102.05	PREV/LAST FALLBACK	1000.0	0	1020.5	603	-1.1964	-1.2011	0.0	2028-05-12			1	0	[]	[]	0	0
2028-05-14	MATURITY	Балтийский лизинг ООО БО-П16	RU000A10BJX9	AA-	22.25	91.92	OFFER	780.0	11.89	728.866	605	18.5357	38.3004	38.26	2028-05-14			7	0	[]	[]	940	15286232
2028-05-16	MATURITY	СберИОС 001Р-703R 3Y1M ОФЗ	RU000A10B8E7	NR	0.01	107.5	PREV/LAST FALLBACK	1000.0	0	1075.0	607	-4.1835	-4.2438	0.0	2028-05-16			1	0	[]	[]	0	0
2028-05-17	MATURITY	Медскан 001Р-02	RU000A10EYY0	A	15.35	98.6	OFFER	1000.0	9.25	995.25	608	16.2724	17.5984	17.64	2028-05-17			1	0	[]	[]	328	9728591
2028-05-17	MATURITY	ОФЗ-ПД 26236 17/05/2028	RU000A102BT8	NR	5.7	87.897	OFFER	1000.0	18.74	897.71	608	14.4426	14.5847	14.58	2028-05-17			1	0	[]	[]	1235	175494872
2028-05-18	MATURITY	ГТЛК БО 002P-08	RU000A10BQB0	AA-	19.5	106.6	OFFER	1000.0	11.22	1077.22	609	14.433	16.0839	16.08	2028-05-18			1	0	[]	[]	220	14628653
2028-05-18	MATURITY	Гор.Обл.Займ Москвы 74 в.	RU000A1033Z8	NR	7.38	89.65	OFFER	1000.0	24.06	920.56	609	14.7557	15.1014	15.1	2028-05-18			1	0	[]	[]	226	2902504
2028-05-19	MATURITY	ФЛИТ 001P-01	RU000A10BQG9	NR	20.8	108.0	PREV/LAST FALLBACK	1000.0	11.4	1091.4	610	14.6767	16.4748	16.47	2028-05-19			1	0	[]	[]	0	0
2028-05-19	PUT	Эталон-Финанс 002Р-01	RU000A105VU7	BBB+	21.0	97.85	OFFER	1000.0	16.68	995.18	610	22.3271	24.4739	24.55	2038-02-03	2028-05-19	100.0	0	0	[]	[]	1311	7467711
2028-05-20	MATURITY	ТД РКС 002Р-05	RU000A10BQM7	BBB	28.0	106.28	OFFER	1000.0	14.58	1077.38	611	22.5023	26.1098	26.11	2028-05-20			1	0	[]	[]	137	772109
2028-05-21	MATURITY	Совкомбанк БО-И17	RU000A10F6Z2	NR	0.01	100.0	PREV/LAST FALLBACK	1000.0	0.03	1000.03	612	0.0101	0.0101	0.01	2028-05-21			1	0	[]	[]	0	0
2028-05-22	MATURITY	АФК Система БО 002Р-06	RU000A10DPW4	A+	17.75	101.94	OFFER	1000.0	8.27	1027.67	613	16.149	17.7156	17.83	2028-05-22			1	0	[]	[]	338	4190545
2028-05-23	MATURITY	СберИОС 001Р-439R 7Г СШАМ ИНД	RU000A1032C9	NR	0.01	95.4	PREV/LAST FALLBACK	1000.0	0	954.0	614	2.91	2.8818	0.0	2028-05-23			1	0	[]	[]	0	0
2028-05-24	MATURITY	ЛЕГЕНДА БО 002P-07	RU000A10FBB3	BBB	19.0	99.99	OFFER	1000.0	7.81	1007.71	615	18.8648	20.7585	20.86	2028-05-24			1	0	[]	[]	190	5592186
2028-05-25	PUT	АФК Система БО 001P-18	RU000A102SV8	A+	10.0	89.99	OFFER	1000.0	6.58	906.48	616	17.5201	17.9911	18.07	2031-02-17	2028-05-25	100.0	0	0	[]	[]	15	52178
2028-05-26	PUT	"Российские ЖД" БО-001P-01R	RU000A0JXN05	AAA	18.4	104.48	OFFER	1000.0	57.47	1102.27	617	14.2077	15.7408	15.88	2032-05-18	2028-05-26	100.0	0	0	[]	[]	46	505873
2028-05-26	MATURITY	ВУШ БО 001P-04	RU000A10BS76	BBB+	20.25	93.77	OFFER	1000.0	7.21	944.91	617	25.3261	27.8153	27.82	2028-05-26			1	0	[]	[]	951	15867460
2028-05-26	MATURITY	СберИОС 001Р-696R 3Y1M ОФЗ	RU000A10B5T1	NR	0.01	95.27	PREV/LAST FALLBACK	1000.0	0	952.7	617	2.9501	2.9209	0.0	2028-05-26			1	0	[]	[]	0	0
2028-05-29	PUT	ГПБ (АО) БО 001Р-22Р	RU000A105GW4	AA+	17.5	104.56	OFFER	1000.0	55.62	1101.22	620	13.3254	14.715	14.85	2032-11-24	2028-05-29	100.0	0	0	[]	[]	58	878069
2028-06-01	MATURITY	ПАО "ТГК-14" 001Р-03	RU000A10AEF9	BBB	26.5	115.14	OFFER	1000.0	5.08	1156.48	623	15.2436	17.5521	17.56	2028-06-01			1	0	[]	[]	86	1469738
2028-06-02	MATURITY	СберИОС 001Р-440R 7Г СШАМ ИНД	RU000A1032L0	NR	0.01	98.74	PREV/LAST FALLBACK	1000.0	0	987.4	624	0.7879	0.7857	0.0	2028-06-02			1	0	[]	[]	0	0
2028-06-03	MATURITY	Сбербанк ПАО 001Р-SBER51	RU000A10DS74	AAA	14.85	101.15	OFFER	1000.0	2.03	1013.53	625	13.9948	15.0439	15.04	2028-06-03			1	0	[]	[]	4622	214652011
2028-06-03	MATURITY	Селигдар 001Р-08	RU000A10DTF1	A+	18.0	103.36	OFFER	1000.0	2.47	1036.07	625	15.4738	16.9307	16.93	2028-06-03			1	0	[]	[]	999	12118410
2028-06-05	PUT	ГТЛК БО 001P-19	RU000A101SD8	AA-	7.97	86.98	OFFER	1000.0	3.28	873.08	627	17.7366	17.8806	17.96	2035-05-23	2028-06-05	100.0	0	0	[]	[]	12	78264
2028-06-07	MATURITY	АЛИУМ01Р1	RU000A10FG84	A-	17.5	99.72	OFFER	1000.0	0.48	997.68	629	17.6992	19.1934	19.21	2028-06-07			1	0	[]	[]	1059	13831904
2028-06-07	MATURITY	Лизинг-Трейд 001P-09	RU000A106GB6	BB+	14.0	89.4	OFFER	875.2	0.34	782.7688	629	15.0779	31.7341	31.75	2028-06-07			21	0	[]	[]	99	406671
2028-06-07	PUT	Почта России 003P-07	RU000A10FDV7	AA	16.95	99.93	OFFER	1000.0	1.86	1001.16	629	16.8882	18.3031	18.45	2036-05-23	2028-06-07	100.0	0	0	[]	[]	519	217125970
2028-06-08	MATURITY	Арктик Технолоджи Сервис БО-01	RU000A10BV89	BB	28.0	109.09	OFFER	1000.0	0	1090.9	630	20.8352	23.922	23.93	2028-06-08			1	0	[]	[]	103	553375
2028-06-08	MATURITY	Сбер CIB-СО-797	RU000A108082	NR	0.01	103.27	PREV/LAST FALLBACK	1000.0	0	1032.7	630	-1.816	-1.8282	0.0	2028-06-08			1	0	[]	[]	0	0
2028-06-10	MATURITY	ГК Сегежа 003P-08R	RU000A10DY50	BB-	24.0	98.66	OFFER	1000.0	18.41	1005.01	632	24.6555	28.034	28.03	2028-06-10			1	0	[]	[]	192	2152327
2028-06-10	MATURITY	ФПК 002Р-01	RU000A10DYC8	AA+	15.4	100.85	OFFER	1000.0	11.81	1020.31	632	14.6156	15.8975	15.9	2028-06-10			1	0	[]	[]	476	10440763
2028-06-14	MATURITY	Банк ВТБ (ПАО) Б-1-254	RU000A103XS2	NR	0.01	91.0	OFFER	1000.0	0.03	910.03	636	5.6865	5.5723	4.31	2028-06-14			1	0	[]	["2028-06-14"]	0	0
2028-06-15	MATURITY	iКаршеринг Руссия 001P-06	RU000A10BY52	BBB+	20.0	88.96	OFFER	1000.0	12.6	902.2	637	29.1821	31.9875	31.99	2028-06-15			1	0	[]	[]	293	1999304
2028-06-16	PUT	Почта России БО-002P-03	RU000A104W33	AA	10.15	89.7	OFFER	1000.0	25.86	922.86	638	17.3318	17.8754	17.93	2032-06-08	2028-06-16	100.0	0	0	[]	[]	52	531626
2028-06-17	MATURITY	Самокат БО-03	RU000A10BYR0	B	27.0	64.0	OFFER	1000.0	15.53	655.53	639	72.5541	81.1451	83.34	2028-06-17			1	0	["2027-06-23"]	[]	505	2083033
2028-06-19	MATURITY	Республика Казахстан 08	RU000A101RW0	NR	7.69	90.09	OFFER	1000.0	18.33	919.23	641	14.5033	14.7509	14.75	2028-06-19			1	0	[]	[]	67	308137
2028-06-22	MATURITY	Облачные технологии 001P-01	RU000A10FJS0	AA+	14.2	100.05	OFFER	1000.0	6.22	1006.72	644	14.0758	15.1236	15.12	2028-06-22			1	0	[]	[]	164	4383398
2028-06-22	MATURITY	СберИОС 001Р-447R 7Г РБЧ	RU000A103596	NR	0.01	77.17	PREV/LAST FALLBACK	1000.0	0	771.7	644	16.8188	15.8679	0.0	2028-06-22			1	0	[]	[]	0	0
2028-06-22	MATURITY	СберИОС 001Р-567R 5Г AC IMOEX	RU000A106AP9	NR	0.01	90.89	OFFER	1000.0	0	908.9	644	5.6926	5.5749	0.0	2028-06-22			1	0	[]	[]	0	0
2028-06-26	MATURITY	СберИОС 001Р-710R 3Y1M ОФЗ	RU000A10BGR7	NR	0.01	102.95	OFFER	1000.0	0	1029.5	648	-1.6025	-1.6127	0.0	2028-06-26			1	0	[]	[]	0	0
2028-07-02	MATURITY	МИРРИКО БО-П03	RU000A10C3N8	BBB-	22.5	93.6	OFFER	1000.0	3.7	939.7	654	26.0938	31.0128	31.07	2028-07-02			4	0	["2027-07-08"]	[]	89	772009
2028-07-03	MATURITY	РЖД БО 001P-34R	RU000A10ASY0	NR	20.1	113.03	PREV/LAST FALLBACK	1000.0	11.01	1141.31	655	11.2489	12.6719	12.67	2028-07-03			1	0	[]	[]	0	0
2028-07-05	MATURITY	Балтийский лизинг ООО БО-П18	RU000A10BZJ4	AA-	19.0	85.7	OFFER	670.0	1.05	575.24	657	25.4078	38.3168	38.56	2028-07-05			2	0	[]	["2028-07-05"]	1215	9130003
2028-07-05	MATURITY	СберИОС 001Р-416R 7Г ВЗР ИНД	RU000A103976	NR	0.01	76.01	PREV/LAST FALLBACK	1000.0	0	760.1	657	17.5854	16.5069	0.0	2028-07-05			1	0	[]	[]	0	0
2028-07-06	MATURITY	Денум Солюшнз 001Р-01	RU000A10C5B8	BB-	27.0	101.38	OFFER	1000.0	1.48	1015.28	658	25.8375	29.3758	29.57	2028-07-06			1	0	["2027-01-13"]	[]	30	213880
2028-07-07	MATURITY	Банк ВТБ (ПАО) С-1-1502	RU000A10BR51	NR	0.01	80.0	OFFER	1000.0	0.12	800.12	659	13.8571	13.1649	0.0	2028-07-07			1	0	[]	[]	0	0
2028-07-07	MATURITY	ПИР БО-04-001P	RU000A10C5P8	BB	28.5	86.19	OFFER	1000.0	0.78	862.68	659	30.3958	54.4019	54.4	2028-07-07			18	0	[]	[]	216	735366
2028-07-08	MATURITY	ВИС ФИНАНС БО-П09	RU000A10C634	A+	17.0	102.5	OFFER	1000.0	0	1025.0	660	15.2334	16.5411	16.69	2028-07-08			1	0	[]	[]	322	2527724
2028-07-09	MATURITY	АО Авто Финанс Банк БО-001Р-15	RU000A10C6P6	AA	16.75	102.55	OFFER	1000.0	13.31	1038.81	661	14.7722	16.2316	16.27	2028-07-09			1	0	[]	[]	210	3779289
2028-07-11	MATURITY	ЕАБР БО 001Р-01	RU000A0ZZDB0	NR	8.2	92.39	OFFER	1000.0	14.6	938.5	663	13.2021	13.4454	13.38	2028-07-11			1	0	[]	[]	0	0
2028-07-12	PUT	ИКС 5 ФИНАНС 003P-18	RU000A10EL70	AAA	13.5	99.12	OFFER	1000.0	10.73	1001.93	664	13.9009	14.9377	15.0	2036-03-29	2028-07-12	100.0	0	0	[]	[]	31	370623
2028-07-13	MATURITY	ТД РКС 002Р-06	RU000A10C758	BBB	25.0	100.93	OFFER	1000.0	17.12	1026.42	665	23.8619	27.2814	27.28	2028-07-13			1	0	[]	[]	180	1938889
2028-07-14	MATURITY	Алтимейт Эдьюкейшн БО-П01	RU000A10C7C2	BBB	19.75	71.5	OFFER	1000.0	12.99	727.99	666	48.5797	51.766	51.77	2028-07-14			1	0	[]	[]	426	3082713
2028-07-14	MATURITY	Минфин Ульяновской обл. 34010	RU000A10BTJ7	NR	18.5	102.92	OFFER	700.0	22.0	742.44	666	10.4879	16.8044	16.81	2028-07-14			2	0	[]	[]	340	1516539
2028-07-14	MATURITY	ПАО ЛК Европлан 001P-09	RU000A10ASC6	AA	24.0	107.62	OFFER	800.0	12.62	873.58	666	7.7604	16.339	16.34	2028-07-14			8	0	[]	[]	612	11737547
2028-07-14	MATURITY	Сбер CIB-СО-227	RU000A104RT0	NR	0.01	99.18	PREV/LAST FALLBACK	1000.0	0	991.8	666	0.4642	0.4633	0.0	2028-07-14			1	0	[]	[]	0	0
2028-07-15	MATURITY	СКС ЛОМБАРД БО-01	RU000A10C873	NR	28.5	101.69	OFFER	1000.0	17.96	1034.86	667	26.6406	31.0017	31.53	2028-07-15			1	0	["2027-01-22"]	[]	21	190000
2028-07-18	MATURITY	АВТОБАН-Финанс АО БО-П04	RU000A106K35	A+	15.0	102.49	OFFER	1000.0	23.84	1048.74	670	13.0095	14.1312	7.85	2028-07-18			1	6	["2027-01-22"]	[]	1	1025
2028-07-21	MATURITY	Аэрофьюэлз003Р-01	RU000A10E4Y1	A	20.0	102.45	OFFER	1000.0	30.14	1054.64	673	17.7025	19.6925	19.69	2028-07-21			1	0	[]	[]	390	8392796
2028-07-21	MATURITY	СберИОС 001Р-726R 3Y1M ОФЗ	RU000A10BPB2	NR	0.01	101.0	OFFER	1000.0	0	1010.0	673	-0.5257	-0.5269	0.0	2028-07-21			1	0	[]	[]	0	0
2028-07-23	MATURITY	Брусника 002Р-04	RU000A10C8F3	A-	21.5	99.92	OFFER	1000.0	8.84	1008.04	675	21.3697	23.8125	23.82	2028-07-23			1	0	[]	[]	1185	17031060
2028-07-24	MATURITY	Банк ВТБ (ПАО) Б-1-244	RU000A103TZ5	AAA	0.01	79.35	PREV/LAST FALLBACK	1000.0	0.01	793.51	676	14.0641	13.315	13.31	2028-07-24			1	0	[]	[]	0	0
2028-07-24	MATURITY	СберИОС 001Р-449R 7Г РБЧ-М	RU000A103AP6	NR	0.01	77.5	PREV/LAST FALLBACK	1000.0	0	775.0	676	15.7245	14.7981	0.0	2028-07-24			1	0	[]	[]	0	0
